A	B	nA	nB	nU	nI	jaccard
100303	100304	29494967	29177429	35234398	23437998	0.665202
100303	100305	29494967	29510715	34589742	24415940	0.705872
100303	100306	29494967	29374442	34837611	24031798	0.689823
100303	100307	29494967	29123214	34954771	23663410	0.676972
100303	100309	29494967	29070457	35232002	23333422	0.662279
100303	100310	29494967	28959338	35072955	23381350	0.666649
100303	100312	29494967	29206923	34611876	24090014	0.696004
100303	100313	29494967	29053741	35565210	22983498	0.646235
100303	100320	29494967	29474561	36449790	22519738	0.617829
100303	100331	29494967	29108113	35956838	22646242	0.629817
100303	100335	29494967	28741437	37182242	21054162	0.566242
100303	100395	29494967	29063278	35339738	23218507	0.657008
100303	100516	29494967	28638475	35045082	23088360	0.658819
100303	100563	29494967	28620567	34427684	23687850	0.688047
100303	100645	29494967	29331544	35287139	23539372	0.667081
100303	100673	29494967	29085373	35265050	23315290	0.661144
100303	100677	29494967	29090209	35832966	22752210	0.634952
100303	100683	29494967	29177370	35447784	23224553	0.655176
100303	100685	29494967	29318604	35506282	23307289	0.656427
100303	100691	29494967	29198603	35466429	23227141	0.654905
100303	100692	29494967	28736303	34492036	23739234	0.688253
100303	100697	29494967	29669826	35605932	23558861	0.661656
100303	100703	29494967	29016953	35490925	23020995	0.648645
100303	100705	29494967	29111523	35575604	23030886	0.647379
100303	100707	29494967	29018556	35818251	22695272	0.633623
100303	100709	29494967	28690459	35402682	22782744	0.643532
100303	100715	29494967	29418378	37505471	21407874	0.570793
100303	100725	29494967	29406610	36271268	22630309	0.623918
100303	100727	29494967	29128483	36898470	21724980	0.588777
100303	100728	29494967	29175098	35666444	23003621	0.644965
100303	100742	29494967	29702590	35112725	24084832	0.685929
100303	100745	29494967	29019748	35939689	22575026	0.628136
100303	100751	29494967	29168633	35638157	23025443	0.646090
100303	100753	29494967	29142866	35015755	23622078	0.674613
100303	100755	29494967	29081003	35522524	23053446	0.648981
100303	100758	29494967	29124879	35445025	23174821	0.653824
100303	100759	29494967	29090454	35423542	23161879	0.653856
100303	100760	29494967	29410487	34793936	24111518	0.692980
100303	100761	29494967	28951231	36026138	22420060	0.622328
100303	100763	29494967	29283716	35486994	23291689	0.656344
100303	100764	29494967	29277283	34222007	24550243	0.717382
100303	100765	29494967	29113385	35315903	23292449	0.659546
100303	100766	29494967	29400535	33954618	24940884	0.734536
100303	100778	29494967	29171201	37558732	21107436	0.561985
100303	100784	29494967	29266264	35748939	23012292	0.643720
100303	100787	29494967	29031144	35645024	22881087	0.641915
100303	100792	29494967	29368745	35924977	22938735	0.638518
100303	100800	29494967	28702931	35191594	23006304	0.653744
100303	100805	29494967	29195372	34350593	24339746	0.708568
100303	100838	29494967	28848865	35907666	22436166	0.624829
100303	100852	29494967	28883223	36663660	21714530	0.592263
100303	100861	29494967	29116771	36238877	22372861	0.617372
100303	100862	29494967	28928693	37178492	21245168	0.571437
100303	100891	29494967	29266191	36304460	22456698	0.618566
100303	100892	29494967	28960124	36622637	21832454	0.596146
100303	100902	29494967	29028667	37513499	21010135	0.560069
100303	100916	29494967	29209349	35596547	23107769	0.649158
100303	100954	29494967	28683732	35192167	22986532	0.653172
100303	100958	29494967	28731221	35389053	22837135	0.645316
100303	100959	29494967	28963241	35739997	22718211	0.635652
100303	100988	29494967	28508645	34613173	23390439	0.675767
100303	101003	29494967	29035155	35409178	23120944	0.652965
100303	101018	29494967	28868194	34969251	23393910	0.668985
100303	101023	29494967	28812651	35762054	22545564	0.630433
100303	101024	29494967	28597387	35377441	22714913	0.642073
100303	101025	29494967	28852980	35227497	23120450	0.656318
100303	101027	29494967	28653956	35372190	22776733	0.643916
100303	101040	29494967	29028325	35184877	23338415	0.663308
100303	101054	29494967	29104255	37316195	21283027	0.570343
