A	B	nA	nB	nU	nI	jaccard
100320	100331	29474561	29108113	35966406	22616268	0.628816
100320	100335	29474561	28741437	36870099	21345899	0.578949
100320	100395	29474561	29063278	35928591	22609248	0.629283
100320	100516	29474561	28638475	35808285	22304751	0.622894
100320	100563	29474561	28620567	35731147	22363981	0.625896
100320	100645	29474561	29331544	36091789	22714316	0.629349
100320	100673	29474561	29085373	36053041	22506893	0.624272
100320	100677	29474561	29090209	36351976	22212794	0.611048
100320	100683	29474561	29177370	36532902	22119029	0.605455
100320	100685	29474561	29318604	36673555	22119610	0.603149
100320	100691	29474561	29198603	36565192	22107972	0.604618
100320	100692	29474561	28736303	35633107	22577757	0.633617
100320	100697	29474561	29669826	35701582	23442805	0.656632
100320	100703	29474561	29016953	36319818	22171696	0.610457
100320	100705	29474561	29111523	36439768	22146316	0.607751
100320	100707	29474561	29018556	36356500	22136617	0.608876
100320	100709	29474561	28690459	36178644	21986376	0.607717
100320	100715	29474561	29418378	37359612	21533327	0.576380
100320	100725	29474561	29406610	36446926	22434245	0.615532
100320	100727	29474561	29128483	36674128	21928916	0.597940
100320	100728	29474561	29175098	36408772	22240887	0.610866
100320	100742	29474561	29702590	36918576	22258575	0.602910
100320	100745	29474561	29019748	36526716	21967593	0.601412
100320	100751	29474561	29168633	36060089	22583105	0.626263
100320	100753	29474561	29142866	35875534	22741893	0.633911
100320	100755	29474561	29081003	35843873	22711691	0.633628
100320	100758	29474561	29124879	35962594	22636846	0.629455
100320	100759	29474561	29090454	35819485	22745530	0.635004
100320	100760	29474561	29410487	36402354	22482694	0.617616
100320	100761	29474561	28951231	36421340	22004452	0.604164
100320	100763	29474561	29283716	36070430	22687847	0.628987
100320	100764	29474561	29277283	36259302	22492542	0.620325
100320	100765	29474561	29113385	35928252	22659694	0.630693
100320	100766	29474561	29400535	36187073	22688023	0.626965
100320	100778	29474561	29171201	37416105	21229657	0.567394
100320	100784	29474561	29266264	35887859	22852966	0.636788
100320	100787	29474561	29031144	36648376	21857329	0.596406
100320	100792	29474561	29368745	36511387	22331919	0.611643
100320	100800	29474561	28702931	35418565	22758927	0.642571
100320	100805	29474561	29195372	36263682	22406251	0.617870
100320	100838	29474561	28848865	36365373	21958053	0.603818
100320	100852	29474561	28883223	36735830	21621954	0.588579
100320	100861	29474561	29116771	34094754	24496578	0.718485
100320	100862	29474561	28928693	36945029	21458225	0.580815
100320	100891	29474561	29266191	34397665	24343087	0.707696
100320	100892	29474561	28960124	35684475	22750210	0.637538
100320	100902	29474561	29028667	37106461	21396767	0.576632
100320	100916	29474561	29209349	36689744	21994166	0.599464
100320	100954	29474561	28683732	35733355	22424938	0.627563
100320	100958	29474561	28731221	35909881	22295901	0.620885
100320	100959	29474561	28963241	35940044	22497758	0.625980
100320	100988	29474561	28508645	35337023	22646183	0.640863
100320	101003	29474561	29035155	36071195	22438521	0.622062
100320	101018	29474561	28868194	35804031	22538724	0.629502
100320	101023	29474561	28812651	36628626	21658586	0.591302
100320	101024	29474561	28597387	35846454	22225494	0.620019
100320	101025	29474561	28852980	35963362	22364179	0.621860
100320	101027	29474561	28653956	35694125	22434392	0.628518
100320	101040	29474561	29028325	35707499	22795387	0.638392
100320	101054	29474561	29104255	37142720	21436096	0.577128
