A	B	nA	nB	nU	nI	jaccard
100683	100685	29177370	29318604	32966973	25529001	0.774381
100683	100691	29177370	29198603	33742422	24633551	0.730047
100683	100692	29177370	28736303	35159908	22753765	0.647151
100683	100697	29177370	29669826	36161358	22685838	0.627350
100683	100703	29177370	29016953	33641811	24552512	0.729821
100683	100705	29177370	29111523	33791229	24497664	0.724971
100683	100707	29177370	29018556	34197845	23998081	0.701742
100683	100709	29177370	28690459	33764366	24103463	0.713873
100683	100715	29177370	29418378	37618262	20977486	0.557641
100683	100725	29177370	29406610	35804456	22779524	0.636220
100683	100727	29177370	29128483	36614032	21691821	0.592446
100683	100728	29177370	29175098	35853476	22498992	0.627526
100683	100742	29177370	29702590	35919983	22959977	0.639198
100683	100745	29177370	29019748	35667248	22529870	0.631668
100683	100751	29177370	29168633	35963627	22382376	0.622361
100683	100753	29177370	29142866	35491402	22828834	0.643222
100683	100755	29177370	29081003	35068457	23189916	0.661276
100683	100758	29177370	29124879	35785636	22516613	0.629208
100683	100759	29177370	29090454	35411351	22856473	0.645456
100683	100760	29177370	29410487	35529390	23058467	0.648997
100683	100761	29177370	28951231	36307875	21820726	0.600992
100683	100763	29177370	29283716	35236204	23224882	0.659120
100683	100764	29177370	29277283	35280092	23174561	0.656874
100683	100765	29177370	29113385	35401759	22888996	0.646550
100683	100766	29177370	29400535	35311644	23266261	0.658884
100683	100778	29177370	29171201	37518623	20829948	0.555190
100683	100784	29177370	29266264	36076526	22367108	0.619991
100683	100787	29177370	29031144	34435253	23773261	0.690376
100683	100792	29177370	29368745	36084618	22461497	0.622467
100683	100800	29177370	28702931	35486197	22394104	0.631065
100683	100805	29177370	29195372	35333586	23039156	0.652047
100683	100838	29177370	28848865	36062069	21964166	0.609066
100683	100852	29177370	28883223	36425331	21635262	0.593962
100683	100861	29177370	29116771	36383456	21910685	0.602216
100683	100862	29177370	28928693	36977807	21128256	0.571377
100683	100891	29177370	29266191	36233308	22210253	0.612979
100683	100892	29177370	28960124	36707354	21430140	0.583811
100683	100902	29177370	29028667	37247235	20958802	0.562694
100683	100916	29177370	29209349	33693721	24692998	0.732866
100683	100954	29177370	28683732	35464286	22396816	0.631532
100683	100958	29177370	28731221	35779832	22128759	0.618470
100683	100959	29177370	28963241	35700676	22439935	0.628558
100683	100988	29177370	28508645	35257899	22428116	0.636116
100683	101003	29177370	29035155	35738259	22474266	0.628857
100683	101018	29177370	28868194	35396776	22648788	0.639855
100683	101023	29177370	28812651	34122392	23867629	0.699471
100683	101024	29177370	28597387	35489770	22284987	0.627927
100683	101025	29177370	28852980	35772798	22257552	0.622192
100683	101027	29177370	28653956	35128354	22702972	0.646286
100683	101040	29177370	29028325	35625786	22579909	0.633808
100683	101054	29177370	29104255	36947996	21333629	0.577396
