A	B	nA	nB	nU	nI	jaccard
100902	100916	29028667	29209349	37469639	20768377	0.554272
100902	100954	29028667	28683732	36568773	21143626	0.578188
100902	100958	29028667	28731221	36366663	21393225	0.588265
100902	100959	29028667	28963241	36689091	21302817	0.580631
100902	100988	29028667	28508645	36478106	21059206	0.577311
100902	101003	29028667	29035155	36926134	21137688	0.572432
100902	101018	29028667	28868194	36870875	21025986	0.570260
100902	101023	29028667	28812651	37135106	20706212	0.557591
100902	101024	29028667	28597387	36664003	20962051	0.571734
100902	101025	29028667	28852980	36778653	21102994	0.573784
100902	101027	29028667	28653956	36549604	21133019	0.578201
100902	101040	29028667	29028325	37044296	21012696	0.567232
100902	101054	29028667	29104255	37028664	21104258	0.569944
