A	B	nA	nB	nU	nI	jaccard
100792	100800	29368745	28702931	35585154	22486522	0.631907
100792	100805	29368745	29195372	35968757	22595360	0.628194
100792	100838	29368745	28848865	35754388	22463222	0.628265
100792	100852	29368745	28883223	36528615	21723353	0.594694
100792	100861	29368745	29116771	36238879	22246637	0.613889
100792	100862	29368745	28928693	37027110	21270328	0.574453
100792	100891	29368745	29266191	36352326	22282610	0.612962
100792	100892	29368745	28960124	36712549	21616320	0.588799
100792	100902	29368745	29028667	37396470	21000942	0.561576
100792	100916	29368745	29209349	36204713	22373381	0.617969
100792	100954	29368745	28683732	35273226	22779251	0.645794
100792	100958	29368745	28731221	35191187	22908779	0.650981
100792	100959	29368745	28963241	35491676	22840310	0.643540
100792	100988	29368745	28508645	34930409	22946981	0.656934
100792	101003	29368745	29035155	35700571	22703329	0.635937
100792	101018	29368745	28868194	35439823	22797116	0.643263
100792	101023	29368745	28812651	35896296	22285100	0.620819
100792	101024	29368745	28597387	35634164	22331968	0.626701
100792	101025	29368745	28852980	35437938	22783787	0.642921
100792	101027	29368745	28653956	35469557	22553144	0.635845
100792	101040	29368745	29028325	35225048	23172022	0.657828
100792	101054	29368745	29104255	37186309	21286691	0.572434
