A	B	nA	nB	nU	nI	jaccard
100705	100707	29111523	29018556	34352079	23778000	0.692185
100705	100709	29111523	28690459	31690996	26110986	0.823924
100705	100715	29111523	29418378	37614625	20915276	0.556041
100705	100725	29111523	29406610	35963549	22554584	0.627151
100705	100727	29111523	29128483	36683351	21556655	0.587641
100705	100728	29111523	29175098	35965546	22321075	0.620624
100705	100742	29111523	29702590	36071092	22743021	0.630505
100705	100745	29111523	29019748	35573712	22557559	0.634108
100705	100751	29111523	29168633	35907180	22372976	0.623078
100705	100753	29111523	29142866	35539059	22715330	0.639165
100705	100755	29111523	29081003	35307558	22884968	0.648161
100705	100758	29111523	29124879	35923821	22312581	0.621108
100705	100759	29111523	29090454	35309732	22892245	0.648327
100705	100760	29111523	29410487	35718376	22803634	0.638429
100705	100761	29111523	28951231	36206672	21856082	0.603648
100705	100763	29111523	29283716	35335188	23060051	0.652609
100705	100764	29111523	29277283	35296555	23092251	0.654235
100705	100765	29111523	29113385	35296236	22928672	0.649607
100705	100766	29111523	29400535	35412443	23099615	0.652302
100705	100778	29111523	29171201	37568432	20714292	0.551375
100705	100784	29111523	29266264	36264975	22112812	0.609757
100705	100787	29111523	29031144	32771718	25370949	0.774172
100705	100792	29111523	29368745	36006671	22473597	0.624151
100705	100800	29111523	28702931	35500438	22314016	0.628556
100705	100805	29111523	29195372	35381541	22925354	0.647947
100705	100838	29111523	28848865	36136456	21823932	0.603931
100705	100852	29111523	28883223	36584482	21410264	0.585228
100705	100861	29111523	29116771	36193187	22035107	0.608819
100705	100862	29111523	28928693	36990510	21049706	0.569057
100705	100891	29111523	29266191	36244728	22132986	0.610654
100705	100892	29111523	28960124	36657122	21414525	0.584185
100705	100902	29111523	29028667	37300568	20839622	0.558694
100705	100916	29111523	29209349	32611161	25709711	0.788372
100705	100954	29111523	28683732	35513958	22281297	0.627395
100705	100958	29111523	28731221	35796209	22046535	0.615890
100705	100959	29111523	28963241	35724266	22350498	0.625639
100705	100988	29111523	28508645	35227198	22392970	0.635673
100705	101003	29111523	29035155	35832720	22313958	0.622726
100705	101018	29111523	28868194	35334591	22645126	0.640877
100705	101023	29111523	28812651	32572739	25351435	0.778302
100705	101024	29111523	28597387	35566090	22142820	0.622582
100705	101025	29111523	28852980	35627238	22337265	0.626972
100705	101027	29111523	28653956	35561016	22204463	0.624405
100705	101040	29111523	29028325	35525724	22614124	0.636556
100705	101054	29111523	29104255	37002095	21213683	0.573310
