A	B	nA	nB	nU	nI	jaccard
100673	100677	29085373	29090209	35611110	22564472	0.633636
100673	100683	29085373	29177370	35885235	22377508	0.623585
100673	100685	29085373	29318604	36231335	22172642	0.611974
100673	100691	29085373	29198603	35962336	22321640	0.620695
100673	100692	29085373	28736303	34624894	23196782	0.669945
100673	100697	29085373	29669826	35506052	23249147	0.654794
100673	100703	29085373	29016953	35968082	22134244	0.615386
100673	100705	29085373	29111523	35937297	22259599	0.619401
100673	100707	29085373	29018556	35589112	22514817	0.632632
100673	100709	29085373	28690459	35590907	22184925	0.623331
100673	100715	29085373	29418378	36970200	21533551	0.582457
100673	100725	29085373	29406610	35792726	22699257	0.634186
100673	100727	29085373	29128483	36203539	22010317	0.607960
100673	100728	29085373	29175098	35377709	22882762	0.646813
100673	100742	29085373	29702590	35322552	23465411	0.664318
100673	100745	29085373	29019748	35758871	22346250	0.624915
100673	100751	29085373	29168633	35039771	23214235	0.662511
100673	100753	29085373	29142866	34528767	23699472	0.686369
100673	100755	29085373	29081003	34973022	23193354	0.663178
100673	100758	29085373	29124879	34717695	23492557	0.676674
100673	100759	29085373	29090454	34697273	23478554	0.676669
100673	100760	29085373	29410487	35351541	23144319	0.654691
100673	100761	29085373	28951231	35696986	22339618	0.625812
100673	100763	29085373	29283716	35180363	23188726	0.659138
100673	100764	29085373	29277283	35287969	23074687	0.653897
100673	100765	29085373	29113385	34744094	23454664	0.675069
100673	100766	29085373	29400535	35442087	23043821	0.650182
100673	100778	29085373	29171201	37274190	20982384	0.562920
100673	100784	29085373	29266264	34534254	23817383	0.689674
100673	100787	29085373	29031144	35931578	22184939	0.617422
100673	100792	29085373	29368745	35387972	23066146	0.651808
100673	100800	29085373	28702931	35078075	22710229	0.647419
100673	100805	29085373	29195372	35561503	22719242	0.638872
100673	100838	29085373	28848865	35193607	22740631	0.646158
100673	100852	29085373	28883223	36025120	21943476	0.609116
100673	100861	29085373	29116771	35927502	22274642	0.619989
100673	100862	29085373	28928693	36745042	21269024	0.578827
100673	100891	29085373	29266191	35861859	22489705	0.627120
100673	100892	29085373	28960124	36178001	21867496	0.604442
100673	100902	29085373	29028667	36944104	21169936	0.573026
100673	100916	29085373	29209349	36068162	22226560	0.616238
100673	100954	29085373	28683732	34013253	23755852	0.698429
100673	100958	29085373	28731221	34787486	23029108	0.661994
100673	100959	29085373	28963241	35167008	22881606	0.650655
100673	100988	29085373	28508645	34156690	23437328	0.686171
100673	101003	29085373	29035155	34467604	23652924	0.686236
100673	101018	29085373	28868194	34710876	23242691	0.669608
100673	101023	29085373	28812651	35785773	22112251	0.617906
100673	101024	29085373	28597387	34360511	23322249	0.678752
100673	101025	29085373	28852980	35127720	22810633	0.649363
100673	101027	29085373	28653956	34825092	22914237	0.657981
100673	101040	29085373	29028325	34540220	23573478	0.682494
100673	101054	29085373	29104255	36616972	21572656	0.589144
