A	B	nA	nB	nU	nI	jaccard
100108	100130	28901223	28851047	36196337	21555933	0.595528
100108	100158	28901223	29117797	36491413	21527607	0.589936
100108	100208	28901223	28623001	35686714	21837510	0.611923
100108	100226	28901223	29321742	35608527	22614438	0.635085
100108	100282	28901223	28705314	34770719	22835818	0.656754
100108	100300	28901223	29309918	35611190	22599951	0.634631
100108	100302	28901223	29263231	35631719	22532735	0.632379
100108	100303	28901223	29494967	35774983	22621207	0.632319
100108	100304	28901223	29177429	35357453	22721199	0.642614
100108	100305	28901223	29510715	35806837	22605101	0.631307
100108	100306	28901223	29374442	35692910	22582755	0.632696
100108	100307	28901223	29123214	35086674	22937763	0.653746
100108	100309	28901223	29070457	35050865	22920815	0.653930
100108	100310	28901223	28959338	35084375	22776186	0.649183
100108	100312	28901223	29206923	35493463	22614683	0.637151
100108	100313	28901223	29053741	35449372	22505592	0.634866
100108	100320	28901223	29474561	36451643	21924141	0.601458
100108	100331	28901223	29108113	35830645	22178691	0.618987
100108	100335	28901223	28741437	36187961	21454699	0.592868
100108	100395	28901223	29063278	35513121	22451380	0.632200
100108	100516	28901223	28638475	35061708	22477990	0.641098
100108	100563	28901223	28620567	34922143	22599647	0.647144
100108	100645	28901223	29331544	35444572	22788195	0.642925
100108	100673	28901223	29085373	34950392	23036204	0.659111
100108	100677	28901223	29090209	35849798	22141634	0.617622
100108	100683	28901223	29177370	35864575	22214018	0.619386
100108	100685	28901223	29318604	36161788	22058039	0.609982
100108	100691	28901223	29198603	35952216	22147610	0.616029
100108	100692	28901223	28736303	35038295	22599231	0.644987
100108	100697	28901223	29669826	35869518	22701531	0.632892
100108	100703	28901223	29016953	35919237	21998939	0.612456
100108	100705	28901223	29111523	35887520	22125226	0.616516
100108	100707	28901223	29018556	35773866	22145913	0.619053
100108	100709	28901223	28690459	35576229	22015453	0.618825
100108	100715	28901223	29418378	37239535	21080066	0.566067
100108	100725	28901223	29406610	36037174	22270659	0.617991
100108	100727	28901223	29128483	36381755	21647951	0.595022
100108	100728	28901223	29175098	35625744	22450577	0.630178
100108	100742	28901223	29702590	35860899	22742914	0.634198
100108	100745	28901223	29019748	35690771	22230200	0.622856
100108	100751	28901223	29168633	35431519	22638337	0.638932
100108	100753	28901223	29142866	35216048	22828041	0.648228
100108	100755	28901223	29081003	35376718	22605508	0.638994
100108	100758	28901223	29124879	35077362	22948740	0.654232
100108	100759	28901223	29090454	35298614	22693063	0.642888
100108	100760	28901223	29410487	35695961	22615749	0.633566
100108	100761	28901223	28951231	35056791	22795663	0.650250
100108	100763	28901223	29283716	35638665	22546274	0.632635
100108	100764	28901223	29277283	35751087	22427419	0.627321
100108	100765	28901223	29113385	35415527	22599081	0.638112
100108	100766	28901223	29400535	35764004	22537754	0.630180
100108	100778	28901223	29171201	37299300	20773124	0.556931
100108	100784	28901223	29266264	35586398	22581089	0.634543
100108	100787	28901223	29031144	35896571	22035796	0.613869
100108	100792	28901223	29368745	35746013	22523955	0.630111
100108	100800	28901223	28702931	35314402	22289752	0.631180
100108	100805	28901223	29195372	35789093	22307502	0.623304
100108	100838	28901223	28848865	35248531	22501557	0.638369
100108	100852	28901223	28883223	35518873	22265573	0.626866
100108	100861	28901223	29116771	36189396	21828598	0.603177
100108	100862	28901223	28928693	36384794	21445122	0.589398
100108	100891	28901223	29266191	35903579	22263835	0.620101
100108	100892	28901223	28960124	36267775	21593572	0.595393
100108	100902	28901223	29028667	36369668	21560222	0.592808
100108	100916	28901223	29209349	36076604	22033968	0.610755
100108	100954	28901223	28683732	34864115	22720840	0.651697
100108	100958	28901223	28731221	35019588	22612856	0.645720
100108	100959	28901223	28963241	35571034	22293430	0.626730
100108	100988	28901223	28508645	34574353	22835515	0.660476
100108	101003	28901223	29035155	35297271	22639107	0.641384
100108	101018	28901223	28868194	34926883	22842534	0.654010
100108	101023	28901223	28812651	35796963	21916911	0.612256
100108	101024	28901223	28597387	35089139	22409471	0.638644
100108	101025	28901223	28852980	35459950	22294253	0.628716
100108	101027	28901223	28653956	35304959	22250220	0.630229
100108	101040	28901223	29028325	35133959	22795589	0.648819
100108	101054	28901223	29104255	36658680	21346798	0.582312
